img_file_name,apple_kind,sugar_content_nir,soil_ec,soil_temper,soil_humidity,soil_potential,temperature,humidity,sunshine,sunrise_time,sunset_time,sugar_grade,daylight_hours
20210829_RGB_09.4_F09_HJ_07_026_02_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_07_026_03_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_08_006_01_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_08_006_02_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_09_020_01_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_09_020_02_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_09_020_03_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F09_HJ_09_020_04_0_A.jpg,HJ,9.4,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_01_006_01_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_01_006_02_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_01_006_04_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_01_006_05_270_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_04_017_01_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_04_017_02_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_04_017_05_270_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_05_023_01_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_05_023_03_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_05_023_05_270_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_07_024_01_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_07_024_02_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_07_024_03_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_07_024_04_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_09_006_01_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_09_006_02_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_09_006_03_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_09_006_04_0_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F10_HJ_09_006_05_270_A.jpg,HJ,9.4,1.06,22.3,11.37,-0.1,23.69,98.7,37.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_01_008_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_01_008_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_01_008_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_01_008_05_270_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_004_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_004_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_004_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_008_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_008_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_008_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_02_008_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_019_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_019_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_019_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_025_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_025_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_025_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_025_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_03_025_05_270_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_010_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_010_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_010_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_010_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_010_05_270_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_012_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_012_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_012_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_025_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_025_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_025_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_05_025_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_005_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_005_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_005_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_006_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_012_01_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_012_02_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_012_03_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_012_04_0_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F11_HJ_07_012_05_270_A.jpg,HJ,9.4,0.32,22.26,6.54,-0.1,23.26,94.54,137.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_003_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_003_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_003_05_270_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_010_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_010_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_01_010_04_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_02_019_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_02_019_04_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_02_019_05_270_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_03_006_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_03_006_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_03_006_04_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_003_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_003_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_003_05_270_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_015_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_015_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_04_015_04_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_05_026_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_05_026_02_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_05_026_04_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_05_026_05_270_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F12_HJ_06_004_01_0_A.jpg,HJ,9.4,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_01_021_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_01_021_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_01_021_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_02_029_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_008_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_008_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_008_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_028_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_028_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_028_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_028_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_029_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_029_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_029_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_03_029_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_010_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_010_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_010_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_018_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_018_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_04_018_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_019_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_019_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_019_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_021_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_021_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_021_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_05_021_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_007_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_007_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_007_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_007_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_023_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_06_023_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_07_020_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_07_020_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_07_020_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_002_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_002_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_002_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_002_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_002_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_026_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_026_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_026_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_09_026_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_012_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_012_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_022_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_022_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_022_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_022_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_030_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_030_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_030_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_10_030_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_11_006_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_11_006_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_11_006_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_11_006_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_008_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_015_01_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_015_02_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_015_03_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_015_04_0_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F13_HJ_12_015_05_270_A.jpg,HJ,9.4,0.92,20.45,31.08,-0.1,19.31,98.84,62.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_02_020_01_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_02_020_02_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_02_020_03_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_02_020_05_270_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_05_021_01_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_05_021_02_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_05_021_03_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_05_021_04_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
20210829_RGB_09.4_F14_HJ_05_022_01_0_A.jpg,HJ,9.4,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,C,13.2
